,index,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,non_concerne
104909,105926,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003QR,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104910,105927,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003QT,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104911,105928,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003QV,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104912,105929,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003QX,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104913,105930,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003QZ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104914,105931,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003R1,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104915,105932,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003R3,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104916,105933,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP3318,3318,"Aire de la Baie de Somme, France",Station dédiée à la recharge rapide, A16 - Aire de la Baie de Somme 80970 Sailly-Flibeaucourt,80692,"[1.755505,50.167321]",16,FRTSLE0003R5,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50017760744380,2017-07-12,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,1.755505,50.167321,80970,Sailly-Flibeaucourt,True,True,False
104917,105934,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003R7,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104918,105935,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003R9,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104919,105936,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RB,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104920,105937,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RD,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104921,105938,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RF,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104922,105939,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RH,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104923,105940,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RJ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104924,105941,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RL,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104925,105942,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RN,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104926,105943,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RP,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104927,105944,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RR,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104928,105945,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RT,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104929,105946,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RV,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104930,105947,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RX,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104931,105948,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003RZ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104932,105949,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP2566,2566,"Senlis, France",Station dédiée à la recharge rapide,"72 Avenue du General de Gaulle, 60300 Senlis",60612,"[2.606662, 49.20873]",16,FRTSLE0003S1,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040485575954,2014-09-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.606662,49.20873,60300,Senlis,True,True,False
104933,105950,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP6462,6462,"Besançon, France",Station dédiée à la recharge rapide,1 bis rue Victor Considérant 25770 Chemaudin et Vaux,25542,"[5.901153,47.234539]",8,FRTSLE0003TN,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50048002161685,2018-07-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.901153,47.234539,25770,Serre-les-Sapins,False,True,False
104934,105951,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP6462,6462,"Besançon, France",Station dédiée à la recharge rapide,1 bis rue Victor Considérant 25770 Chemaudin et Vaux,25542,"[5.901153,47.234539]",8,FRTSLE0003TP,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50048002161685,2018-07-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.901153,47.234539,25770,Serre-les-Sapins,False,True,False
104935,105952,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP6462,6462,"Besançon, France",Station dédiée à la recharge rapide,1 bis rue Victor Considérant 25770 Chemaudin et Vaux,25542,"[5.901153,47.234539]",8,FRTSLE0003TR,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50048002161685,2018-07-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.901153,47.234539,25770,Serre-les-Sapins,False,True,False
104936,105953,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP6462,6462,"Besançon, France",Station dédiée à la recharge rapide,1 bis rue Victor Considérant 25770 Chemaudin et Vaux,25542,"[5.901153,47.234539]",8,FRTSLE0003TT,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50048002161685,2018-07-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.901153,47.234539,25770,Serre-les-Sapins,False,True,False
104937,105954,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP6462,6462,"Besançon, France",Station dédiée à la recharge rapide,1 bis rue Victor Considérant 25770 Chemaudin et Vaux,25542,"[5.901153,47.234539]",8,FRTSLE0003TV,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50048002161685,2018-07-30,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.901153,47.234539,25770,Serre-les-Sapins,False,True,False
